,B.cells.Memory,B.cells.Naive,CAFs.MSC.iCAF.like,CAFs.myCAF.like,DCs,Endothelial.ACKR1,Endothelial.CXCL12,Endothelial.LYVE1,Endothelial.RGS5,GenMod1,GenMod2,GenMod3,GenMod4,GenMod5,GenMod6,GenMod7,Luminal.Progenitors,Macrophage,Mature.Luminal,Monocyte,Myoepithelial,NK.cells,NKT.cells,Plasmablasts,PVL.Differentiated,PVL.Immature,T.cells.CD4.,T.cells.CD8.,Cancer.Cells,Normal.Epi,TCells,Myeloids,BCells,CAFs,PVLs,Endothelials,ER,PAM50_Basal,PAM50_Her2,PAM50_LumA,PAM50_LumB,PAM50_Normal
0,0.010901181068363547,0.006285500212959556,0.031280851375182245,0.008786488303260911,0.022651275472907555,0.010888538256077746,0.12761220269380336,0.0,0.009159486477216566,0.008139914432736317,0.012832061552219685,0.0036335750688401697,0.004687387788081757,0.03609029098091454,0.004939471307556863,0.0,0.0,0.024973015167012586,0.006548909992885821,0.016608822319069003,0.008069542237195956,0.0048922214130051305,0.0,0.013945254008788377,0.012419417575039844,0.037623415966216114,0.026539894282771342,0.016741873354420483,0.027792013483674605,0.025188521831457644,0.03222523785530548,0.0,0.0,0.02865073045686286,0.019834218594862785,0.03446309652415705,0.01690404249448125,0.032180662367351065,0.01600777874725068,0.000874876187276441,0.012239705027406456,0.01583252908770949
1,0.0,0.0009220533641010653,0.011924024786608188,0.016896214780963075,0.004713348082505492,0.014093931139932249,0.022977152827742483,0.014482917293094682,0.015239068094355653,0.0,0.03624731649493541,0.007573641009784846,0.033877673518042294,0.02523844152245324,0.004128922788789427,0.015158275715267053,0.007443620482345761,0.02664785217424545,0.020295723147151615,0.009864509433235672,0.009488677131540411,0.0,0.005536276183324781,0.0030483049480371717,0.0,0.040983020438816915,0.04429065464773894,0.013101649572196191,0.011697050220399194,0.01616597245143848,0.03178538087670074,0.02627291691401195,0.017218444582431047,0.016954804172023216,0.031072823832565176,0.01515457380626455,0.04123231629891349,0.018487057145073486,0.06688538782551316,0.009004583754232494,0.010223461188031557,0.012115961319514756
2,0.014857676971164371,0.0039611468504305025,0.0,0.01028135160166073,0.02836763996243527,0.00929066306568048,0.0,0.027948904280210837,0.014483481174594774,0.020016921556922224,0.0701792247200353,0.012874027791535833,0.13380086316018713,0.037637396633315924,0.010806484904832978,0.004540168875390174,0.024700317975532682,0.03996568346699113,0.0,0.03578036282742891,-0.019062896677184055,0.013342633764915748,0.04693535882502247,0.007825724492471119,0.019855300119572754,0.0,0.0006969734446687775,0.0171427811759802,0.016026275559037732,0.013205412714156636,0.02953435278026023,0.006534991214561879,0.00620917075627217,0.013522752145332086,0.0,0.0077853912829873445,-0.039021895034804854,0.033122047498232776,0.008546250069410122,0.04002426692199368,0.0,0.006726797093085213
3,-0.02657983375701517,0.039315342703459155,0.0,-0.030835654050463124,0.005303543126080612,0.004372585930453365,0.0,0.028625678921116005,0.014348765978530187,0.007895814866754836,0.0913593910376328,-0.10203743147161567,-0.040272653859746266,0.0,0.019854338981264597,0.02190440380447861,0.0,0.07188000774071229,0.029472016270780887,0.0402805132361852,0.04070871251313679,0.011446391505036513,0.036435060275655795,0.015055574888771794,0.03304403607766948,-0.008203104950050277,0.06380315347977583,0.021033447960088547,0.014822164318915143,0.02569129978304685,0.01902293090662266,0.0,0.007271127739329086,0.004662791786250897,0.01721927907347759,0.01931357863145322,0.10009365018421851,0.0700716522051642,0.0241625498146405,0.04548286493349313,-0.014005887030189845,0.006425900409206431
4,0.004572951618058818,0.0031627538085122198,-0.00045656175695341084,0.010280000138973233,-0.05452513626353356,-0.000700899977413183,-0.015399227399545079,0.031417574027642114,0.0,0.019143762271940534,0.08486788331505196,0.08510944412460592,0.04390563073345233,0.017026738796267926,0.007984165397338483,0.017050182819344673,0.01476824485706052,0.06545886753620422,0.0005314291378044622,0.036709135136545556,0.012831002478697118,0.010096300930147684,0.017351844714275033,0.0039834820755133005,0.02463926823048629,0.008738414558513541,0.01572156710741418,0.02009319601330828,0.012178004064422376,0.008268393916183725,0.004964287264985268,0.03475684106102489,0.018796172985040993,0.019938079305691747,0.011090005583648754,0.017329864030704245,0.11635683774292105,-0.03930250023310433,-0.008301308116240358,0.053440243294473944,-0.007809133546521796,0.0023762021813776846
5,-0.0057211791986106555,0.008317727896700646,-0.02585248263053943,-0.00825769626389346,-0.0025067043060400833,-0.0306008081668818,-0.029754675105189452,-0.004660059182728012,0.0,-0.013418164563155251,-0.0023560449280924443,-0.001323791715337161,-0.005740618003955216,0.0,-0.009141414232278612,-0.0026718401189780726,-0.0025146683222419326,-0.0012939649771682926,0.0064121636278948214,0.0,-0.025151668835762177,0.0,-0.006336235119040446,0.0,0.0,-0.019932718492332267,-0.007137151153555274,0.010106675861151602,-0.01480632927900971,-0.012641972982199488,0.0,-0.0025869350648235214,-0.004065464607618676,-0.00676791852319876,-0.011384816180910237,-0.01641108156491923,-0.004560833883635301,0.0,0.0008493607083048393,-0.012319108320538555,-0.005621584156082635,-0.0017039942510145845
6,0.004470800530078561,0.0,0.00861928870918424,0.027750619205350047,0.00016291679948984839,-0.0020987002468433533,0.17888969488538786,0.004296026916445303,0.011396792409256888,0.01095736986422996,0.02120196267061636,0.016724573860933373,0.0,0.018892782677685037,0.013364664159900994,0.010915071974660389,0.01351312945884417,0.061083841038949906,0.013046336723456918,0.010250315356203011,0.019433783422707192,0.0221950674334428,-0.0289467995096973,0.0,0.016191323162170188,0.023075412307674868,0.05199223174432507,0.019917608545215463,0.02036477264080017,0.018405749543357372,0.023287589967740545,0.025472912199804795,0.004425526053272816,0.03761491564252179,0.0010108686217356637,0.009082215370631343,-0.0315683198423303,0.024729567955388387,0.007435460698767236,0.02882137994059719,-0.0005474395341965588,0.012612690606562893
7,0.009865906020925685,0.006928684085013237,0.021100856471140295,0.007726821815487395,0.010543272316840713,0.013544563014077415,0.13002984744213592,-0.03833171836245719,0.012606680422201366,0.03225109095812584,0.040655303544193666,0.02845976042690357,0.022539429684467538,0.043832006856288575,0.01694621454891404,0.013706351179876841,0.011367281921460137,0.0617208526976151,0.017231973997983763,0.027883254786304545,0.013188099373431739,0.007776902526634377,-0.014103234466268044,0.003068973550503895,0.006548638400245055,0.0028482162628075125,0.008701655850737677,0.019484142174295893,-0.0009735387301214038,0.016518078259324998,0.0,0.01020810830761304,0.015330610287656421,0.011425740327113909,0.014789778877287385,-0.009996743963529342,0.06605956016852299,0.012604640439065118,0.006137934743226214,0.04486411775200261,-0.009501799626720292,0.012855689622992883
8,0.008474512715429981,0.0,0.01838127367700998,0.011700894445761521,0.0555398872571473,0.0008764793532500398,0.04852627420463813,0.009038719518983163,0.02466912073392029,0.005106189557410143,0.016871154473767493,0.027242500232423035,0.01449843539694396,0.0125643176983916,0.016170520361504778,0.01608565659247399,0.009509177351844894,0.058953744214818214,0.020977612928740185,0.021751445074741065,0.003849908513500727,0.007077222537365674,0.009435573825993209,0.011158284189361753,0.00994356790618911,0.12999167271612208,0.04907376395815327,0.017253138189833792,0.002579647143346117,0.016199853132455935,0.013878276241615799,0.016878573892837083,0.0,0.016451822910832553,0.02524505714560384,0.0029983022026710757,-0.04320049870225297,0.021253283901950575,0.0029559222740729307,0.011939230522277522,0.0,0.006543485673191407
9,0.0024129551951914546,0.0,-0.01888757131327947,-0.005435622447975984,-0.0022211786830709287,-0.006298423173783193,-0.0046990884931027155,0.006443736568435332,-0.00570850309099126,0.0,-0.010286953251193852,0.008980222757884404,-0.03690324539182497,0.005150019081209789,0.0,0.0,0.0,0.04171957419958585,-0.0037891912913242034,0.009201363255681537,-0.02393855876800413,0.003673457839409179,0.011689784181281186,0.002898755954218731,0.0024092149973735516,-0.004230931780516638,-0.00553509646660498,-0.0029239064865649693,0.0062123990766526915,-0.0019374490842653247,-0.002895168102494336,0.007468454313922561,0.006372690662543804,0.009797891084699398,0.0,-0.0013278254872810154,-0.03661228815603894,-0.008622877593438756,-0.009430703421904774,-0.1776788118761862,-0.031171615358582982,0.004548494514661272
10,0.017317089944361097,0.016318675288783058,-0.005599872172021736,0.004007387851399868,0.015917752587316647,0.001333502165368372,0.05167949314980014,0.013302642530833297,0.009645525725082371,0.04566793994721147,0.01960804460327098,0.02499868842370867,-0.02094330974281461,0.05366263598293053,0.007596859088847108,0.01911751534111028,0.008653995570143569,0.044890825220435415,0.013811287928663152,0.029642561108850496,-0.023089242697236945,0.022536346329515122,0.028963202780324493,0.009458017515779793,0.01658672707684261,0.0,0.0164302377388294,0.015295219108303226,0.01163673780897867,0.015237716761157372,0.018633342567559552,0.015333234078827307,0.024052141238070146,0.01306586007370536,0.014396974875256374,0.0219808905588198,0.023108576892320598,0.011871905682373951,-0.013897628156853914,0.05067087991805741,0.04849019557006984,0.017053427700340906
11,0.0,-0.0003992469094092158,-0.002035697078542703,-0.01644156321473074,-0.0005997226588864103,0.0,-0.005534367455561126,-0.0013593244065500554,-0.006365114575658838,-0.0008736583979192895,-0.02491515464368132,-0.0014957150427072912,-0.01927512415604849,-0.0018925691885195682,-0.005924505091799984,-0.0025428057063670065,-0.001204593745664295,-0.017577978199437634,-0.0008140270318602117,0.0,-0.008657269091706403,-0.0019643668317131688,-0.0001333785580363718,0.0,-0.0030117632644863467,-0.006010376998618665,-0.008006418411239481,-0.0011450497431990773,-0.0008700497233784963,-0.004276857233226764,-0.007157004157927434,-0.008950832686480554,-0.0015732239234124423,-0.013124675061006237,-0.0036390423653441385,-0.0012034278569447827,-0.02382711423368387,-0.007815527295879247,-0.010117704489019724,-0.0352836317288988,-0.011582130053835668,-0.003954984824297014
12,0.011207210211394314,0.012168834303019821,0.008491670075217006,-0.009140425628415105,0.015777377473820353,0.0023387961327117623,0.05121918196239944,0.010210114366002276,0.007343839255683715,0.013909472458416339,0.07102703993555509,0.030305399339959516,0.05914265862563256,0.04022714962025298,0.009993304974338646,0.017029881109052902,0.009117114425509498,0.054343022763406246,0.005972751556700628,0.032539831463624824,0.00460877719800451,0.021731149188839394,0.04028310294388071,0.007356251407170777,0.01946414471093899,0.002617449683787354,0.012994307659609239,0.01570127789769682,0.019612042038583855,0.016342836357402024,0.012897426385625299,0.020648610504101717,0.01334947254822777,0.005040504878639301,-0.009643965830271883,0.0,0.030418644525256777,-0.009487464240529708,0.005190136664343092,0.04977426683902059,-0.015814062272509477,0.012134870452220947
13,0.0,-0.014380131695698092,0.0,-0.009209449116628745,0.006626158255131684,0.00610047810060119,0.0,0.0,0.0,0.0037363479686073706,0.00740195151306065,0.00432707679365403,-0.011535440994314666,0.0,0.0,0.0,0.007654563768470243,0.025806407803660475,0.0,0.0,0.0,0.006052441942315199,-0.00441083091780387,0.0,0.0,-0.00379016373907945,0.0,0.007106139571794028,-0.006323584381422581,0.009366133349588903,-0.004794811554424005,0.006615631689634408,-0.004094862751928436,0.0,-0.005137990423458033,0.0,0.005170220177822625,-0.02810859431721084,-0.02917296009161956,-0.2278835077245174,-0.024011141670996317,0.0053339224090823145
14,0.018266654931726283,0.012799499017178178,-0.002629402572226874,0.027505794241845814,0.014976173664021594,0.008021220662893257,-0.016422275275732215,0.027707011079393204,0.012275684039241602,-0.006853440509086714,0.09952661658659752,0.03689709800559337,0.11276737873593808,0.00781678342912236,0.017346874022152875,0.010469614575382228,0.006701279631691036,0.14233903219693858,0.013549833969211736,0.02409117470902672,0.0,0.012670501946733151,0.020696141945995405,0.0,0.036014292002390175,0.0,0.0038323332920369244,0.030314971425582374,0.04430376624890825,0.005893214071136657,0.0,0.028748119606593105,0.02011211772493224,0.00946546203743064,0.009735512894978276,0.02465454311394556,-0.10632797663104335,-0.04487862979103548,0.010823315798217164,0.040392124394568026,-0.014920042421424631,0.029761631163468083
15,0.0,0.05659463534204343,-0.013155782653659766,0.0,0.03977353402395008,0.013585972426484301,0.049443598406705265,0.041137474333602264,-0.027741575294761508,0.057533297921872326,0.0634296485086894,-0.025699533625347007,0.001406183669443427,0.008336946070987884,0.020311227236329082,0.004415707102674274,0.008119157417734429,0.0405917950794353,0.0,0.01879525214418209,-0.025030036509463314,0.0,0.05676662572942841,0.0,0.036320803601722886,0.027550636659693928,0.0,0.012559328241354632,0.024651280332573817,0.0,0.0,-0.03215148829960539,0.01787954043583702,0.04031435149740957,0.03278038320230104,-0.01155063138170612,0.0648690312223095,0.047714507631024666,0.028783261833667032,0.014259146031839094,0.02354672423547178,0.012303001390097323
