,B.cells.Memory,B.cells.Naive,CAFs.MSC.iCAF.like,CAFs.myCAF.like,DCs,Endothelial.ACKR1,Endothelial.CXCL12,Endothelial.LYVE1,Endothelial.RGS5,GenMod1,GenMod2,GenMod3,GenMod4,GenMod5,GenMod6,GenMod7,Luminal.Progenitors,Macrophage,Mature.Luminal,Monocyte,Myoepithelial,NK.cells,NKT.cells,Plasmablasts,PVL.Differentiated,PVL.Immature,T.cells.CD4.,T.cells.CD8.,Cancer.Cells,Normal.Epi,TCells,Myeloids,BCells,CAFs,PVLs,Endothelials,PAM50_Basal,PAM50_Her2,PAM50_LumA,PAM50_LumB,PAM50_Normal
0,-0.004382150110257636,0.0028580713302807717,-0.006687577967941876,0.004516526576649736,-0.045124804888376745,0.0006786347268522429,-0.0017111995995336467,-0.001188089548388875,-0.018803291612022897,0.017869174047110217,0.0065836874082027385,-0.0207475979774858,0.014554524882353453,0.008190755133525714,-0.0007893327737732887,-0.0003637208636288209,-0.0016069158477867301,-0.0036705538061141555,-0.01413382151655507,0.0022821689886915776,0.0009427657652691223,-0.0006658482805014872,-0.004615924336145649,-0.034636799957403944,0.0020100412997773407,-0.0021864940783592173,-0.003783670619685705,0.001308539751590915,0.0,-0.011559943034785566,-0.0010226465540630432,0.0022269419870009485,-0.002928265791251737,0.006645874114925565,-0.001072683447909369,-0.0030907136622504022,-0.027869917108045802,-0.0016779732662551977,0.007039849497225206,-0.02437246734578133,0.0
1,0.0435573335121627,0.007307710147921469,-0.005738018221505449,0.0,-0.3249249641686559,0.002589788670590159,0.0,0.0,-0.010570430137170655,0.017761116187167955,0.016270622356424236,-0.018470425673998286,0.036190098897679726,0.005423491078489048,0.002586300936679019,0.012323195450159532,0.0,0.0,-0.004830488795716498,0.016579283321301302,0.0032856641483799995,0.0,0.013544639390990649,-0.04570336520897684,0.0062730149276336,0.012627182272300846,0.014079902469228483,-0.005614880079987695,0.005411100464359545,0.0,0.0,-0.007378644624534246,0.001782600974251771,-0.004633719642094193,-0.006187173674714938,0.0,0.006574081471519212,0.0,0.014102845894629406,0.03479728917063754,0.0
2,0.009088107008632764,0.0,0.04193565835096988,0.0013409672473048678,-0.008377694163512944,0.0,-0.02349330928826495,-0.004480747680793983,-0.031019485728594955,-0.021456424570425875,-0.0007796852316183447,-0.009477131618580445,-0.006012820427512392,0.003810536006465963,0.0011594435212484997,0.0,-0.0007258213065982483,-0.012654521388234086,0.013237751460322389,0.006202269953272967,-0.0007251827783187025,-0.0023509112038303803,0.002664998908598934,-0.01958529801553355,-0.011788457882348424,-0.002083043619874556,-0.0036536298306113772,0.0,0.005303970767040557,0.0038658681317774862,-0.0032399523104795873,0.003605850235646118,-0.0030263903231346947,0.006933937484164295,-0.009937665934082407,-0.04013470496664675,0.0,-0.005334912348740617,-0.01979641221180345,-0.020000004730752502,0.0
3,0.031099544704625285,0.0014380025936479995,0.09265113867520924,0.005840514602982225,-0.009283182947030398,0.0,0.0018762719963496303,-0.0033314202343805712,-0.029055794023504784,-0.02811705873252786,0.0077267301909845305,-0.004930365871969583,-0.021564554652201084,-0.009045718592234655,0.0034894373941951116,0.004161900478340098,0.0,-0.018099942630210607,0.0,0.006592406670641722,0.0,0.0,0.0010960666899206618,-0.04239127803184657,0.0022525922689787593,-0.0027859821579259226,-0.000901856527978168,-0.003649158575633389,0.00818708525458854,0.0,0.0025166316483091417,0.01114990101755268,0.0026601072020877334,0.019001494095081235,-0.0022294107076381428,-0.03624419918018834,0.004948260877460623,-0.008904309303277711,-0.06710454674937817,-0.08003415592787777,0.0
4,0.03384233002182253,0.007371852298819085,-0.0199625067219474,0.005503941655574508,-0.031190204449211518,0.0,-0.009647251570677811,-0.006472017674570384,-0.06154750728175133,0.021778423252464298,0.013071089006944554,-0.012582505684250981,0.01057498869334087,0.02611294136415001,0.0036871017097079434,0.0027913005721722315,0.0,-0.017857298018014202,-0.009639652451292603,0.008059604404366795,-0.0015383997703793777,-0.0006013393297382603,-0.0011708109515013226,-0.03688806066073005,0.0020333694450673703,-0.004704883136914584,-0.004201702847750711,0.0023292125646009153,-0.0034009692584383083,-0.008672932754712677,-0.00138969513275701,0.0042417285808735395,0.002978629163974799,0.0032548714350987117,0.00481237823367798,-0.01502220543553402,0.0027972093574845924,-0.04644109321376554,0.0136721209337127,-0.03902891328546526,0.002062008450701397
5,0.0009689377251964705,0.000809407316334672,0.002066816343707998,0.0037283415237580617,-0.031026125119321634,-0.0013093401620506385,-0.0032308507224795445,-0.0028524214142445236,-0.02028133831153494,-0.0029306424426537776,0.0045937269279324264,-0.006354118306770968,-0.013653646785861137,-0.011220886512572161,0.0,-0.0004625754426277294,-0.0005141186628049463,-0.00910330577541297,0.0036275693847578317,0.00149364759296377,-0.002740373443001038,-0.00046090146937839954,0.0,-0.028752137653788534,0.0009503529001100065,-0.0012911650491613702,-0.0023509488902408366,0.0,0.004157763423631205,0.0024117249804743402,-0.0028421430516325547,0.002900000219417673,-0.0023416972917470933,0.004974724314604041,0.0010757193008007874,-0.0055752756300838195,0.0008441194251121598,-0.0039156112119736125,-0.018245280951098026,-0.02305559925575625,-0.0010771963074533986
6,0.090285001465922,0.02210919882850789,0.13088634740476496,0.01983793399410526,0.022258577489660973,0.008193991963868306,0.01567892638253881,0.0223207188673983,-0.1045469814992252,-0.029214997000052118,0.03246712760535503,-0.034544916941273277,-0.0332704749574642,0.09310658537278416,0.01654393498703565,0.018267440741206203,0.009131736511523375,0.11434786911268266,0.01504612488047199,0.03345736675316047,0.0,0.011933008971170788,0.009861087917535136,-0.04366957440091568,0.0,0.005011499337294889,0.00940854506002322,0.0,0.07781502559485597,0.007277805540811188,0.007469112340720108,0.0022044500166849973,-0.004621447177389635,0.04503220225905031,0.0030752027060649187,-0.005307348119685202,0.010735188373979831,0.2066560225313357,0.05268035773978107,-0.03928430664142918,0.020376807502291983
7,0.016208218882094262,0.004996129702294804,0.05102162481649568,0.007888262982724149,-0.03379024340031014,0.0012368277047682293,0.002071859150273879,-0.002471105926218818,-0.038943801532922845,-0.009974780445031771,0.006628646203817171,-0.012105407762597865,-0.006329329216225175,0.004987637772151048,0.0,-0.0009335976447129882,0.0,-0.00774925653613704,-0.00434474446253314,0.005478953032313293,-0.0030244247975250785,-0.0004788696913141542,0.004120151959095134,-0.01727100278057269,-0.016592630150266567,-0.0006058869038620121,-0.005694587942791474,-0.004723038847742382,0.006078220657861215,-0.0033535233969412908,-0.0009472180375332303,0.003134457489784751,-0.002141997326935794,0.01706649531234912,-0.013160113742189146,-0.01995116488613116,0.0006378170629159361,-0.005446673784801893,-0.04222531221624942,-0.04201211071316155,0.0017306709309204693
8,0.00626421789739806,0.019049537036827963,0.15003660542858097,0.014957747363727361,-0.022671758698951834,0.01893464814260256,-0.007388703582510717,0.0,-0.008843428850307207,0.13999761349736486,0.03258046683485474,-0.03834392259934795,0.010580300010806239,0.05236994231428049,0.0,0.009895048794404275,0.007220295240454963,-0.010630063680850642,-0.011383314677768902,0.03507755291976891,-0.011770791927575144,0.0,0.0,-0.07770424790758432,0.021814275137853643,0.0067890323568543555,0.0,0.0016053408174129813,0.013157862123988007,0.019701678440549687,0.005801416231242987,0.05008331473658091,0.0,0.04010078897824215,0.03555110984433864,0.007070423329877236,0.02036705479963466,0.005579266852777473,0.062143776078153135,0.2190096087032668,0.022012459528204187
9,0.017186194264610488,0.004640761334045493,0.028471360647687675,0.009434812492936304,-0.006975848701418125,0.0020316145596308566,-0.0004057594156718497,-0.004081605260374779,-0.05377780087438948,0.0,0.008600588844544399,-0.017195217307063526,-0.01825066028563728,0.023770087519150523,0.0024221115447508046,-0.0018060006209156265,0.0,-0.00577471363171303,-0.016291961035937497,0.007502090456811661,-0.002922316131283645,0.0,-0.004035990532221853,-0.03796588289726893,0.0,-0.0007422455841420844,-0.007936321601386298,0.001106648553223566,0.0027318860634877595,-0.005712607291644703,-0.006783136697823738,0.006540933502885149,0.0006366770969121055,0.019759208278361307,0.0009539070943819228,-0.016941329477909453,-0.0008116900794161858,-0.0038942159773466545,-0.03661405173374482,-0.048899498151512386,0.0010451225505534456
