,B.cells.Memory,B.cells.Naive,CAFs.MSC.iCAF.like,CAFs.myCAF.like,DCs,Endothelial.ACKR1,Endothelial.CXCL12,Endothelial.LYVE1,Endothelial.RGS5,GenMod1,GenMod2,GenMod3,GenMod4,GenMod5,GenMod6,GenMod7,Luminal.Progenitors,Macrophage,Mature.Luminal,Monocyte,Myoepithelial,NK.cells,NKT.cells,Plasmablasts,PVL.Differentiated,PVL.Immature,T.cells.CD4.,T.cells.CD8.,Cancer.Cells,Normal.Epi,TCells,Myeloids,BCells,CAFs,PVLs,Endothelials,PAM50_Basal,PAM50_Her2,PAM50_LumA,PAM50_LumB,PAM50_Normal
0,0.02980605345416757,0.0,-0.03679266115419566,0.006656377542797534,0.07337683171006742,0.003333040431094022,0.0016767132853059419,0.019567431799961694,-0.007977632967223623,0.02687494844476509,0.05736869425451829,-0.06256804803477031,0.2186795524237098,0.04259690243416307,-0.011790066737313105,0.011740288332783148,0.03802264797255519,0.032762740322828145,-0.017701629598109735,0.02209950789900234,-0.03240945308412045,0.0,-0.007830085612902937,0.01570597860788428,0.03221649857448661,0.06359350819612637,0.05384923853128143,-0.005246871178774552,0.0017998876321591577,-0.005387292006349571,0.03800623494889926,0.010313159526657713,0.00862995860994573,0.0,-0.021051554073108533,0.012146223376494496,0.2118322535519406,0.004620067086983635,0.050325071465636015,-0.062028276345122736,0.007436835946954323
1,0.014068418818511744,0.025554217308027764,0.0,0.05407372830270735,0.008371999878238404,0.00988493214422674,0.17613844333347675,0.00965043541075562,0.046904059322077904,-0.010875755330825347,0.07154975276118664,-0.06789780648522094,-0.007116310267347464,-0.043036458376869896,0.03271570724158073,0.021369363533786667,0.0016088294351379734,0.36320025337728795,-0.025084818888008106,0.02635603649492351,-0.024024690783873995,-0.008190750404753231,0.014230854952459137,0.01818289180209237,0.0186481583222729,0.06935672036768084,-0.012125213565761295,0.0,0.0116424985977268,-0.0028996157147924,-0.004165894943775552,-0.01591018370286206,0.04443187525307066,0.06804144369442056,-0.005623627869347184,-0.006907661997404821,-0.04184188805074194,0.005408632207200191,0.03666718407621217,-0.05325225456238436,0.005149569880084526
2,0.027328060673746712,0.0,0.0,0.0038662962062399053,-0.03510442816081838,0.007103028494752528,0.07518112725397635,0.013588995755602296,0.035771439728915166,0.008103604949880827,0.0235272410439073,-0.031758090103984504,0.005035898787275506,-0.02966992037681082,0.04137338255751832,0.00969042375429896,0.0,0.0984892748430527,0.0,0.04056484881752098,0.0,0.00596777245298441,0.009940537787855641,0.0,0.02159075291458218,0.495036667560311,-0.0315530244575265,0.0,0.0046534592281780585,0.0,0.0,0.0,0.006129576719043572,0.0,0.015897465179144366,0.008262035080773389,-0.03190708509046741,0.0,0.07482547472242174,-0.057034011246909655,0.009352270495712856
3,0.010380630826784726,0.00814287473669488,-0.03756564424533973,0.005784500155906869,0.010889764130184845,0.0,0.0349238026844185,0.012119497210108077,-0.0013281931761344457,-0.008751860915480955,-0.01846402704688213,-0.025397817141638024,-0.07294030039771257,0.008292641982280774,0.013567733815720726,0.009253626584036334,0.0,0.055236908040514746,-0.01442818351344928,0.019357715650140286,-0.07074547330485732,0.003803681587774818,-0.022104004656722173,0.007148079477609398,-0.005182409622943807,-0.010532788880791538,0.008641477606050732,0.0,0.0013154212411368993,-0.012247529874074195,-0.00281184631938787,-0.0028847013650421527,0.0232643917630405,0.030968585671479004,0.0031426035066071945,0.004532320263254286,0.0,-0.0029988679784836436,-0.07490563904413634,-0.06194037976933403,-0.0012835141101558423
4,-0.0027193552626610176,-0.003646132582931956,-0.011246093100524612,0.0033310220313248137,-0.004480217611302295,0.0011188935395050476,0.02080323832465721,-0.00032330979479114515,-0.002517426994824261,-0.006560454719217726,-0.037301601933648745,-0.00340668742096217,-0.03803082676086419,0.005382836729477286,0.0016792411835562689,0.0033826092074645785,-0.0014769926542532938,-0.021623574333207093,-0.001899325570311708,0.007217842376640891,-0.01646931692453514,-0.0061702435903426625,-0.010476543177111906,0.004393854561339075,-0.010705134663969839,-0.007653093636510778,0.00629556005105057,-0.0013300128259611087,0.0011859149168565349,-0.008554634200949266,-0.0010843517677092654,0.0010544743332712011,0.0037446998071436303,0.020475127206324578,0.0,0.0018436111860939877,0.0008964966768150312,-0.00099418569351728,-0.03227135070543788,-0.029758401665279766,0.002146921030481974
5,0.038370185281612464,0.02759891975640333,-0.023924879195313345,-0.005997858025375592,-0.03261618373194119,0.0,-0.015431810430264434,0.010082399375320305,-0.0028812422006817807,0.05827532922374745,0.04288633379736325,-0.12958190757511182,0.08111136011719997,0.003546997692162261,0.023704751367027353,0.01304875668171087,0.021827742596523435,0.10152419461989544,-0.03439299901711238,0.0205464939117245,0.0037137872362789995,0.0033402134509714007,0.0071687279632591736,0.004218837533523705,0.025100391591291942,0.025964064652360626,-0.13784561879087268,-0.007022806829959037,-0.003878203497849146,-0.009389652232868395,-0.037323945982657286,-0.02431181481090982,0.08250381777301402,-0.023804415724070507,-0.007685909754115556,0.002511429900383168,-0.23449775660056849,0.0,0.033631962419005484,-0.08129498241477923,0.005458365444849039
6,0.03218521589929447,0.04805482011941789,-0.05445547399055161,0.023512319688173383,0.046377517868947435,-0.01501086040604016,0.06798322960939919,0.015395331680427296,0.008882628320952962,0.16176668307575487,0.0034524118938670523,-0.027701876395794744,-0.06370866625962932,0.05277728239774987,0.043606672357325196,0.018956176241778644,0.0,0.054826728839230676,0.0031135764074546324,0.007807941445449121,-0.1151452290255803,0.0265792996891843,-0.05677175197068087,0.011873880694543926,0.06272093271098364,0.006725613739923329,0.0229166380428032,0.0,0.007389128058056735,-0.030894861823854456,0.024263157509226696,0.010212754204346752,0.0769350708288659,0.04181955294738816,0.04118217887080505,0.011474327204241144,0.013779727014066177,0.01289879112706905,0.099384259157274,0.11771219041039238,0.011375757388916052
7,-0.017970838773426624,0.007014851159227369,0.00768584285136743,-0.027582755181724802,-0.04895460054686457,0.0,0.01927476638814803,-0.011221529134282196,-0.0019139843237090085,0.06993895572146253,0.05584088469252336,-0.06041297912893064,0.13214131770249463,0.0,0.010898180052375667,0.0151416495324744,-0.0011614379517258596,0.043603375406491646,-0.004534579063192788,0.023263506798355944,-0.006055626227692699,0.005137538726551762,0.011355628744001834,0.012139476666384869,0.021171531264776236,-0.00656879119050396,-0.06686018666312972,-0.007027332848483525,0.0033784171864679044,-0.01756695283653183,-0.02140129756768137,-0.007255301150272116,0.0,-0.03706530898845918,0.016398247877795306,0.012380073940445971,-0.275364952554117,0.0079769049016655,0.029018961428977887,-0.06624618167185427,0.005657600331771456
8,0.008166095733299697,0.01722047385794178,0.005134642599578493,0.06279610541654793,0.0,0.017262859133825158,0.1400232622593131,0.0,0.006513608415880667,-0.06179868584576126,0.07092821934439199,-0.025084640946946207,-0.042248958690481654,-0.025859089938830057,0.018951589125829782,0.017219756253046142,0.01644002951770905,0.18975962762722304,0.0,0.0,-0.03428465265917948,0.013534904119317494,0.0035847460313675056,0.0152639367507168,0.02696834694904368,0.1409340782983551,-0.01062989624725369,0.0,0.0,0.0,0.013048571798341208,0.0,0.027023369178733547,0.07316915386460446,0.0,-0.03463085044371118,0.1791580929259317,0.0,0.03141472901046194,-0.04682179309255419,0.011095445224435063
9,-0.0061985222773597096,0.06213734145073433,-0.029682929487777218,0.05644613583739359,0.03342038430816062,0.009593324801588358,0.05612939960534546,0.007031217490028802,0.00884328075366509,0.04923498277552296,0.06162729026279476,-0.05045931100431774,-0.04772131206706434,0.015461794836357536,0.03884236462567173,0.028871457094040178,0.0006645653040226775,0.10090662115593334,-0.012657637663563703,0.05144494433501031,-0.052510549874822135,0.01912810757996608,-0.007614471219869086,0.016407124527661396,0.036036085744293206,-0.025734666129459197,0.003373615194612996,0.0016087485782982636,0.013334496130209914,-0.010348441298921998,0.015430562307481752,0.0,0.059464664133279714,0.10715619650821595,0.045090690887905974,0.02686251481293425,0.011291981745869616,0.0,0.053289999201164284,0.07361533158323019,0.004435693022939335
