,B.cells.Memory,B.cells.Naive,CAFs.MSC.iCAF.like,CAFs.myCAF.like,DCs,Endothelial.ACKR1,Endothelial.CXCL12,Endothelial.LYVE1,Endothelial.RGS5,GenMod1,GenMod2,GenMod3,GenMod4,GenMod5,GenMod6,GenMod7,Luminal.Progenitors,Macrophage,Mature.Luminal,Monocyte,Myoepithelial,NK.cells,NKT.cells,Plasmablasts,PVL.Differentiated,PVL.Immature,T.cells.CD4.,T.cells.CD8.,Cancer.Cells,Normal.Epi,TCells,Myeloids,BCells,CAFs,PVLs,Endothelials,PAM50_Basal,PAM50_Her2,PAM50_LumA,PAM50_LumB,PAM50_Normal
0,0.0,0.0030003263826809956,0.019892695088849333,0.006043130548675224,0.011626033067424824,0.0,0.20074189654761154,0.0,0.022772343829664365,0.003073159599883857,0.010919979165716243,0.013804939691919371,0.0,0.007674022367941097,0.006849648294690314,0.015200729934558899,0.011255453357034845,0.01390000579122358,0.011600179906726293,0.01554445830695289,0.006698969722020165,0.0,0.0,0.003645314641160746,0.007852336999959408,0.0017467361785721836,0.02988035901530739,0.00902183357775277,0.009985956457370493,0.013807921546915791,0.01267072505731559,0.008314410671601158,0.0,0.011294024611515907,0.0,0.03002787694110154,0.019001372182482767,0.009330203909247103,0.01610482727879492,0.01423143757144446,0.022486691755883803
1,0.006867779337550847,0.012960890167430988,0.012614690290878791,-0.034659380831761386,0.00540096468460847,0.0,0.0,0.016367019331859828,0.016641871633740396,0.0,0.018549044430261404,0.028164170563180428,0.016711214842349505,0.014131136201522378,4.477106889024668e-05,0.005717919188675286,0.0,0.03638461304175285,0.021291291790858993,0.011057967394975984,0.0,0.01322470641483645,0.022402772912915425,0.012734083893064102,0.0,0.011672395576337147,0.11057812628920766,0.0053634818287654745,0.0,0.012964333464485292,0.08918940854329771,0.020195141028639577,0.007459941506313683,-0.01585863493682592,0.0,0.0,0.020527272794790316,0.06109789170522317,0.021826397819698085,0.006605112068657382,0.01177160595381943
2,-0.0014783090260498087,-0.0007825899454265168,-0.005524453420348137,-0.05643184967761491,-0.03257278323371805,-0.0022525258059403115,-0.010808194851320944,0.0,-0.006243788631983587,-0.0003486352452982018,-0.0033934414413944597,-0.033213804595593074,-0.0715589331539927,-0.017183492511136152,-0.007848138921636924,-0.005704414074322532,-0.00583547612064449,-0.0073721268577495586,-0.010396567680152832,0.008009268545442493,-0.01572628431722719,0.004256570130164606,-0.0010324035662933675,0.0,0.0037175285919178423,-0.005771672601707457,-0.002107623775464137,0.002800385957141903,-0.010753151477050343,-0.003992545441261992,-0.004018839264506675,-0.003011531759460666,-0.003360999133283045,-0.04144238709455368,-0.006470830816243238,-0.006309072055160091,-0.011962949628694822,-0.012256553934222397,-0.0015517051577152996,-0.004136176208774822,-0.005929501798724424
3,0.0,0.01269932691026382,-0.010542123262675673,-0.05101199006827406,0.148808404640922,0.0,-0.03798123573961487,0.08485829653455662,0.01171019976572657,0.04480532305417145,0.012875460022417129,0.04839539706491652,0.01145431488649154,-0.01261508199744954,0.0,0.0,0.0,0.0642487600809834,0.0,0.03328182633263321,0.0,0.02722377663563541,-0.024140112818701265,0.004242141270879074,0.04033483907960045,0.008952790175740466,0.03236407552961518,0.01855758488223147,0.05413218152967328,0.0,0.017591428872563708,0.010810678668239704,0.0230017447820014,-0.014221198523633044,0.02885839774597576,0.029326503699977524,-0.03594203590228284,-0.04571095765411426,0.01876784584228272,0.028263426140213987,0.016600011819033145
4,0.0,-0.0013089040377986328,-0.037255754852754515,-0.005085467667991388,-0.006622463916019478,-0.040630767775422,-0.01895202573612162,-0.010917800398754392,0.0,-0.0009095239183646714,0.0,-0.004567274301221391,-0.00890431634598433,0.0,-0.00044643927291081187,0.0,0.0,-0.0018339856628456636,-0.0061932511987084285,-0.008942584119517955,-0.03813417285454988,0.0,-0.0010830703745748627,-0.004309089802158595,-0.003910389441103848,-0.02325083168000927,0.0,-0.000684199517574197,-0.009558751363911946,-0.030784876703790716,-0.006402289344351664,0.0,-0.0022011192581681827,-0.0076476232210946,-0.025501987757323385,-0.03441453206032906,-0.005808135093616482,-0.006885224854488503,-0.0411077294810257,-0.0026196838325383554,-0.003125734154975468
5,0.01149350413369836,0.010156109540607392,0.0035257645341115473,-0.021404792265552003,0.008185260746674347,0.0,0.29692838861845955,-0.0427489604297048,0.009049529199059263,0.0583136894472987,0.004457429526810261,0.02509226173091188,0.0,0.01692118801743392,0.020249820383668835,0.00480049601106286,0.010437559856993378,0.03528633610147516,0.015757443495543894,0.026215975196259428,0.007796104547148344,0.011739140944342044,-0.013811120606537816,0.006543719270449444,0.0033527931610197945,0.0020161388352268536,0.007809950200490502,0.007544855997171085,-0.017469793983898137,0.015849374681409997,0.0,0.0024812533208257645,0.0021046290433824194,-0.016187315853272585,0.0023963377174505106,0.04040667581484125,0.001376873905415743,0.0,0.024954867181410267,0.0,0.01837851197831286
6,0.014015537259405238,0.01295359319355984,0.0,-0.029099382077856898,0.017910141029081606,0.0,0.10426469029338951,0.0074259834247131715,0.0054485220456887565,0.04286256410559288,0.0,0.032362260900829214,-0.032902324384434356,0.028375958406388915,0.009611858345575536,0.014051402796753055,0.0037523344307568676,0.018671325315568383,0.040840967855568476,0.03341679824534451,-0.01869417368030657,0.012454954186680285,0.03221275373631774,0.008226661412627952,0.013870508174267368,0.008775594467862396,0.004552741862213595,0.01061916250705731,0.016334845625224102,0.024389557734463434,0.0035283733070813643,0.01478694705854299,0.008149009429766303,-0.01075154012872138,0.013068202063255308,0.016742015552818325,0.0314142141203116,-0.014921641893249793,0.03144936548347642,0.055086623261442855,0.014743594532943605
7,0.007027721611628623,0.009126946436669836,0.0045165881580248035,-0.05224419289869581,0.0,0.008643322441879264,0.2749377541169687,0.01661633647515884,0.0,0.015556947899563078,0.026274114152032235,0.01573301197893809,0.03778680928543904,0.004123617281188763,0.0,0.00825727783418817,0.007818741175839972,0.030512038348260828,0.0029720464442334338,0.021372608607703514,0.004623339500645418,0.008920269062541952,0.05704339886771756,0.0029746760654478233,0.02026863066394935,-0.011844810740098577,0.0,0.01583604616777806,0.0,0.01570326561964891,0.003429229032272052,0.012008810635769918,0.01422596721585484,-0.03366758462800268,-0.015160907473141222,0.03029363841652155,0.0,0.0,0.0274396958253616,0.0,0.008874646418711829
8,0.0,-0.00704377238438731,0.006022882041524093,-0.030406829553542458,0.0,-0.006731038507559962,0.0765404983791123,-0.013587649911198263,0.0,0.0,-0.006418064306664939,0.00844474286240049,-0.01960125205741796,0.0,-0.006048913238824619,-0.009887463899850409,-0.003319316226589932,0.021652251928515054,0.005381757280344148,0.0,-0.0036690710636854765,0.0,0.005938579280773635,-0.002269806136672532,0.0,-0.0070904345727695745,0.0,0.008459005567753732,-0.014276240222418426,0.009962431344729974,-0.0026635692274747163,0.0,-0.006333726785517947,-0.03194539691690566,-0.02643137774223779,0.006772038054426782,-0.012931623388444946,-0.013410299864144035,-0.3332451564664979,-0.0030969573940649586,0.01123377312728957
9,0.0,-0.0025771768238945863,-0.011823709713995186,-0.017358541559386157,-0.020845593295902288,0.0014813208989259213,-0.008549530207128639,0.009691062620564638,-0.012519936047169163,0.0036276421806468563,-0.01380795296048316,-0.09623093793204496,-0.09313785112055066,-0.005599621015809522,-0.008447436309272015,-0.003248193068225352,-0.007109207824276048,0.0036347578061619178,-0.012045975269505904,0.008458743788838268,-0.028666326564138058,-0.0008533227886445173,0.00594605235882546,0.0,0.0023233423883415364,0.003051352102399649,-0.025173104851752368,0.0,-0.0005875247950920608,-0.005927239382922559,-0.01746645525115629,-0.00779541999634249,0.0015769503288990505,-0.008658828049803204,0.008587392434388887,-0.0074844398729257055,-0.012202827287211494,-0.01668152527503218,-0.0012368272277563767,-0.0007371586161758077,-0.0016059538013954433
