,B.cells.Memory,B.cells.Naive,CAFs.MSC.iCAF.like,CAFs.myCAF.like,DCs,Endothelial.ACKR1,Endothelial.CXCL12,Endothelial.LYVE1,Endothelial.RGS5,GenMod1,GenMod2,GenMod3,GenMod4,GenMod5,GenMod6,GenMod7,Luminal.Progenitors,Macrophage,Mature.Luminal,Monocyte,Myoepithelial,NK.cells,NKT.cells,Plasmablasts,PVL.Differentiated,PVL.Immature,T.cells.CD4.,T.cells.CD8.,Cancer.Cells,Normal.Epi,TCells,Myeloids,BCells,CAFs,PVLs,Endothelials,ER
0,-0.007457851380550847,-0.0025749807595608822,0.0012951692921535083,0.004197537398366838,-0.004107271426306775,0.0,-0.032108771471870336,-0.0021698888118666273,-0.018564074347483743,-0.0006449089176906587,0.0,0.0,0.0011336606309440248,0.0017226579356353134,-0.0017642382089335642,-0.004246015924854076,0.0,-0.014252201429957156,0.001631865788782383,0.002386779632463005,-0.0015731968548686327,0.0,0.0015944912521155374,-0.009588441640282427,0.0,0.0,0.0,0.0,-0.0014284786645981087,-0.0021064965419693906,0.0013605882995331093,0.0,-0.002994118318171418,0.002745418548789599,0.0,-0.02613219379884473,-0.013021706947640599
1,-0.011185844452143386,-0.00606879014297447,0.0024656011804951687,0.004160737980059077,-0.002820544059322333,0.0012311931764107352,-0.005799285381215323,-0.0022702880920941384,-0.013950768397865219,-0.004852833986106178,0.0016968813451192569,0.0021899893402337715,-0.0018289153564918087,-0.001382110520362453,-0.002341215727194975,-0.007566259326369652,0.0007280827376717766,-0.011874351244414477,-0.011568320285630799,0.002540551637728562,-0.0020847652170600433,-0.00043560557062510396,-0.0006035039244007461,-0.015595373204767811,0.001930506410546316,-0.0050035686191649,0.0022659354584617037,-0.001789146255539744,0.000731001339200045,-0.00948827427861004,0.0008170296615381007,0.0,-0.002468954206973661,0.0023602231737687163,0.001616074772029491,-0.012669803094555024,-0.017751953536047096
2,-0.0008550679556774479,-0.0038148996138276823,0.0014889786906373097,0.005565690556782851,-0.013011961286048198,0.0007653069964020584,0.0014955980749129009,-0.0016415727815562746,-0.021549844444707665,-0.009006750142595773,0.0028320421482580654,0.0009353495450271469,-0.006138658584890076,-0.005069194218192928,-0.004897408826949985,-0.007849365598978093,0.0,-0.012053655743325014,-0.009790770459716106,0.0021140204601650964,-0.0005463519600187301,-9.828311607635015e-05,-0.00138655154808294,-0.017745167928117388,0.0015109161708320362,0.0025314976232734716,0.0,-0.0012393810202940662,0.0,-0.008473953767555883,-0.0004684575329640915,0.0,0.0,0.003855481031352734,0.002207436428785764,-0.00788024775130089,-0.018451440112220496
3,-0.007711646873573036,-0.0026851729075100406,0.004272370834131052,0.0057127125959533735,-0.011363846750240075,0.001128958073058359,0.0005292197089316643,-0.0008759956226396248,-0.02097454643095216,-0.0087180524704854,0.002905235871750035,0.0006197935400039187,0.005039206398645633,0.002576513707402398,-0.0041133258566157065,-0.0072137737500438445,0.0009134306400407737,-0.016201046352726345,-0.016080240908269785,0.001977962660204304,-0.0016311915693070552,-0.0005186949026830914,0.0006300165155321766,-0.01070325476628618,0.0019321851331216954,0.0012401890672042028,-0.001995108958228102,-0.0018993633190839097,0.0011864355639015557,-0.01441164273060706,0.0,0.0,-0.0032661003837611523,0.0031737063885329438,0.00247222074720424,-0.013598244599321352,-0.01901557495995103
4,-0.008069971530895979,-0.003830676394415984,0.0008261431346948574,0.003751915882069004,-0.003061789009237143,0.0,0.0006408677548188973,-0.0022569091799611446,-0.017585297068118275,-0.008638215084520048,0.002805439607726619,-0.004903546978236467,-0.004430055671003451,0.00746243336569794,-0.002093338639431005,-0.005854453221017766,0.0,-0.006163231241031618,-0.016773274314519922,0.0026278917869845203,-0.0006528424687982006,-0.0006915271563968407,-0.0019844856826784895,-0.012840459597703087,0.0009402095839596246,0.0010416086258316082,-0.004485771972896086,-0.0010037163964065413,-0.000471956737143188,-0.014092747726580793,-0.002012526676498514,-0.0018835250501882308,-0.0018133083004385037,0.0007014173264739583,0.0026880135748810347,-0.008380071202581121,-0.01617891000910633
5,-0.009112533346287546,-0.004768913211778566,-0.000470638532964935,0.008262205611465297,-0.02767103268291848,-0.0012584503537316286,0.0,-0.0008185344617062653,-0.05436005873808503,-0.004162072477550066,-0.0015151969164170762,0.004919695646760125,0.07559061325812845,-0.033089649681405216,-0.004515942999448539,-0.006880496196826447,0.0,-0.019693781850191883,0.01291036229895764,0.00552087099496024,-0.0019492917651578907,0.001637292286684665,-0.004204380280582539,-0.016647856583034533,-0.0006157233990052077,-0.0044694939408091066,-0.01969376124342943,-0.007764122006087235,0.003826351226691267,0.010917095443337623,-0.0032438949868369895,0.0034381514088399814,0.00390745222063444,0.00447451635635668,-0.001085930516270761,-0.015449400862731055,-0.01863011638622661
6,-0.010665798008530382,-0.0037305463280147277,0.0019248371043567303,0.0055149602805176015,-0.008088280533698672,0.0008292301760672582,0.0017809520673180146,-0.0004162209397238492,-0.02672418731024924,-0.008007836278871042,0.005854542267397719,0.004961378769789047,-0.004154133206951044,-0.014599638769562134,-0.0046661023000707375,-0.008599016039029544,-0.0015787204051505438,-0.015569745141084557,0.014718900109247639,0.0030874047316330894,-0.006495500838403924,-0.0006860009649942919,-0.0008119096664397571,-0.02446710387186484,0.0025341147935808994,0.00331786444776868,-0.00240914146593655,-0.000718013449814682,0.000782034655425326,-0.0006375447115193125,-0.0009871653293247878,0.0013314951779330036,-0.0019445581976407153,0.00383350503088703,0.0034117801717275693,-0.009911468993782716,-0.024681033699658184
7,-0.014958937284371827,-0.005505606626645192,0.0006043260162668599,0.0029876509919719747,-0.019929962978666643,0.0011444888831437412,0.0013675216527217456,-0.001893112990937744,-0.019253613886609594,-0.004623249661174856,0.001683001309584783,0.000984927057276203,0.013550300308163881,-0.006866693929470092,-0.0034338974506653557,-0.006945321008503617,0.00117507382750273,-0.012293195638394011,-0.004342505238592227,0.00368193425730573,0.0,-0.0010770661608430904,-0.0019126587541747533,-0.015047243036282833,0.0015944132892785103,0.0005608381263142708,-0.0018456439094282368,-0.009072556026327415,0.0017197144919354323,-0.0033334756279523904,-0.001158480277099385,-0.00047404904619276905,-0.003094421538782859,0.0017877162853746076,0.001804887532251151,-0.007904917142553466,-0.01634685248208992
8,0.0006597282138750184,-0.003110218865778152,-0.0008051979921058347,0.0033949406524105886,-0.009143533420580226,0.0009589691395215667,0.0,-0.0027282087683316424,-0.018348474721272604,-0.007084872366393871,0.0010968868868101115,-0.004468651361589105,-0.0013800377761103598,-0.0012187264084748423,-0.0031562863795414203,-0.005370533029113103,-0.0006000175977892838,-0.008444853692735097,-0.012996600348283163,0.0016046449411450739,-0.002219185301502818,0.0006732395218179282,-0.0025439785350737584,-0.01187149769981265,0.0008364258995658259,0.0017777974290634473,-0.0044168783363227855,-0.0015108426584019407,-0.000871136653072738,-0.011970661586748624,-0.0037177161808314915,0.0,-0.0015940082886555544,0.0029723636580754956,0.0014289033712970856,-0.007732691850537904,-0.014765756561189808
9,-0.0076831945931311735,-0.004103614952573671,-0.00045621065180651704,0.004233914061921709,-0.008042353198518648,0.0005719340766893177,0.0,-0.0012621427324839563,-0.01172020097285674,-0.008008521729422458,0.002320974754901506,0.0014762236678692031,-0.002717114954435121,-0.007570838248412322,-0.003618489878272492,-0.007655357425936385,0.0,-0.009668035627494867,-0.013089783426084856,0.0013568475778160186,-0.001863061396648505,-0.0006153269578564186,-0.0010364679029709195,-0.011820184961684438,0.0022492665065439454,0.0009573272819394935,-0.0026256971534096493,0.0,-0.0018304391799738098,-0.012655546402107136,-0.0020458259666363,0.0,-0.0020077356732829954,0.0020780973874391373,0.001001033719087302,-0.0046180738401147,-0.01619806787476019
